fips,votes,Percent of adults with less than a high school diploma,Percent of adults with a high school diploma only,Percent of adults completing some college or associate's degree,Percent of adults with a bachelor's degree or higher,Unemployment_rate,POP_ESTIMATE,Amish,Buddhist,Catholic,Christian Generic,Eastern Orthodox,Hindu,Jewish,Mainline Christian,Mormon,Muslim,Non-Catholic Christian,Other,Other Christian,Other Misc,Pentecostal / Charismatic,Protestant Denomination,Zoroastrian,MedHHInc,PerCapitaInc,PovertyUnder18Pct,PovertyAllAgesPct,Deep_Pov_All,Deep_Pov_Children,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units,age_total_pop,0-4_rate,5-9_rate,10-14_rate,15-19_rate,20-24_rate,25-29_rate,30-34_rate,35-39_rate,40-44_rate,45-49_rate,50-54_rate,55-59_rate,60-64_rate,65-69_rate,70-74_rate,75-79_rate,80-84_rate,85+_rate,TOT_MALE_rate,TOT_FEMALE_rate,WHITE_MALE_rate,WHITE_FEMALE_rate,BLACK_MALE_rate,BLACK_FEMALE_rate,NATIVE_AMERICAN_MALE_rate,NATIVE_AMERICAN_FEMALE_rate,ASIAN_MALE_rate,ASIAN_FEMALE_rate,HAWAIIAN_PACIFIC_MALE_rate,HAWAIIAN_PACIFIC_FEMALE_rate,MULTI_MALE_rate,MULTI_FEMALE_rate,WHITE_rate,BLACK_rate,NATIVE_AMERICAN_rate,HAWAIIAN_PACIFIC_rate,MULTI_rate,voter_turnout_rate,Democrat
55005,22296,10.081,38.703,33.002,18.214,8.5,45368,10,0,338,393,0,0,0,297,9,6,3,20,4,35,11,3,0,49581,25426,16.5,11.3,4.542300029,7.008368201,45870,23614,889.76,27.05,862.71,53.2,27.4,45563,0.058841604,0.0602682,0.0602682,0.056076202,0.053969229,0.049952813,0.057963699,0.054386234,0.055000768,0.061958168,0.075455962,0.077387354,0.072931984,0.064964994,0.051576937,0.034413888,0.026534688,0.027566227,0.500823036,0.499176964,0.477799969,0.478765665,0.008976582,0.004148103,0.004894322,0.005486908,0.002392292,0.004323684,0.000109738,2.19E-05,0.006650133,0.006430656,0.950163506,0.013036843,0.010311751,0.000130804,0.012993242,0.491447716,0
55007,9622,5.498,29.965,35.306,29.231,10.8,14980,0,0,414,213,0,0,0,157,0,0,17,0,5,3,14,0,0,50666,27321,19.7,12.4,4.008097166,6.41221374,15014,12999,2041.67,563.81,1477.86,10.2,8.8,14977,0.04266542,0.046805101,0.046805101,0.05461708,0.043600187,0.03572144,0.045269413,0.045603258,0.044935568,0.062095213,0.080056086,0.092808974,0.103959404,0.089537291,0.065433665,0.042465113,0.027909461,0.023636242,0.510582894,0.489417106,0.439874474,0.41917607,0.003605528,0.003138145,0.05248047,0.050811244,0.001669226,0.002203379,0.000133538,6.68E-05,0.012819657,0.0140215,0.856933529,0.006727055,0.103037165,0.000199814,0.02677501,0.642323097,1
55009,127171,8.602,31.272,31.882,28.244,7.2,257875,0,0,888,224,0,0,0,145,4,1,6,7,4,47,5,3,0,58449,28787,12.1,9.8,4.631118131,5.847007919,248007,104371,615.71,86,529.71,468.2,197,258718,0.066466191,0.068298302,0.068298302,0.066663317,0.067374516,0.067212177,0.069233683,0.064688193,0.060038343,0.066041018,0.073987894,0.068978579,0.058905836,0.045798901,0.030867586,0.023311095,0.016717043,0.018317241,0.496444005,0.503555995,0.437708238,0.448650654,0.016056092,0.010791673,0.015692762,0.016110205,0.015843505,0.016705448,0.000425173,0.00037106,0.010718234,0.010926955,0.924639224,0.028007274,0.033176483,0.000830622,0.022580008,0.493149782,0
55011,6921,8.471,42.049,31.287,18.192,6.9,13265,0,0,456,419,0,0,0,381,0,0,6,0,0,26,0,0,0,52885,26973,14.2,10.5,4.337569439,5.126353791,13587,6664,709.59,37.96,671.64,20.2,9.9,13192,0.05238023,0.058747726,0.058747726,0.057989691,0.052304427,0.048741662,0.055184961,0.049802911,0.054275318,0.066328078,0.080048514,0.081640388,0.07694057,0.065797453,0.046846574,0.039417829,0.026455428,0.02630382,0.507807762,0.492192238,0.496209824,0.48211037,0.003107944,0.002046695,0.001667677,0.001591874,0.001137053,0.001591874,0,0,0.005685264,0.004851425,0.94987856,0.005004784,0.00316479,0,0.010230367,0.521748963,1
55013,8522,7.908,39.323,34.249,18.52,10.3,15130,0,0,152,285,0,0,0,197,0,0,42,0,0,7,8,0,0,48087,25073,23.2,13.8,7.412318504,11.81919229,15457,15278,880.23,58.38,821.85,18.8,18.6,15159,0.044462036,0.050135233,0.050135233,0.053103767,0.041889307,0.036545946,0.043538492,0.044066231,0.04663896,0.058579062,0.078831057,0.089121974,0.093014051,0.088594234,0.069991424,0.050333135,0.031730325,0.028695824,0.510125998,0.489874002,0.46751105,0.450821294,0.002836599,0.003628208,0.024869714,0.02216505,0.001319348,0.002836599,6.60E-05,0.000131935,0.013523319,0.010290916,0.900627547,0.00634017,0.046127968,0.000194087,0.023355114,0.563251818,0
55015,25996,7.361,32.266,31.67,28.703,5.9,49834,0,0,619,150,0,0,0,138,1,0,0,1,5,4,1,0,0,72752,30856,6.2,5,2.420988655,3.875349581,48971,19695,397.08,78.84,318.24,153.9,61.9,49762,0.060427636,0.070857281,0.070857281,0.065732889,0.054841043,0.04782766,0.060065914,0.067782645,0.06470801,0.077689803,0.082010369,0.074414212,0.061452514,0.04537599,0.033017162,0.023170291,0.01688035,0.017362646,0.501788513,0.498211487,0.477251718,0.472890961,0.003556931,0.003677505,0.002471766,0.002712913,0.011112897,0.012539689,0.000241148,0.000442104,0.007154053,0.005948314,0.96548978,0.00735129,0.005268424,0.000694288,0.013314002,0.521651884,0
55017,30582,7.88,37.8,35.042,19.278,7.8,63423,0,0,476,232,0,0,0,177,2,0,2,3,8,33,3,1,0,54659,26299,16.2,11.5,3.597134179,3.981130727,62415,27185,1041.28,32.91,1008.37,61.9,27,63531,0.055925454,0.065527066,0.065527066,0.058412429,0.05394217,0.059136485,0.067116841,0.062583621,0.060017944,0.065149297,0.077237884,0.075600888,0.067463128,0.055642127,0.039854559,0.027781713,0.020572634,0.02357904,0.517983347,0.482016653,0.487919283,0.463868033,0.013772804,0.002093466,0.003667501,0.002345312,0.006862791,0.007555367,0.000220365,0.000283326,0.005540602,0.00587115,0.968805576,0.016149964,0.006120324,0.000512697,0.011615797,0.482191003,0
55019,13567,18.376,42.546,27.601,11.477,8.4,34390,0,0,549,309,0,0,0,211,0,0,0,0,5,72,9,1,0,48675,22560,21.6,13.8,5.889476327,8.539146085,34690,15076,1218.79,8.97,1209.82,28.7,12.5,34445,0.081405139,0.081027725,0.081027725,0.07379881,0.051850777,0.046799245,0.054115256,0.052779794,0.054724924,0.057366817,0.069531137,0.070692408,0.06244738,0.046944404,0.03649296,0.027812455,0.022673828,0.027260851,0.505007984,0.494992016,0.492930759,0.481376107,0.002699956,0.00243867,0.003687037,0.00357091,0.00194513,0.002874147,0.000145159,0.000261286,0.003599942,0.004470896,0.967425771,0.005102335,0.007206688,0.000403575,0.008013837,0.394504216,0
55021,30172,7.226,35.044,35.054,22.676,7.9,56646,0,0,403,355,0,0,0,279,0,0,5,0,0,39,8,13,0,62036,29936,11.3,8.2,3.334905832,3.457958922,56833,26137,795.97,30.44,765.53,74.2,34.1,56743,0.05346915,0.060166012,0.060166012,0.06286238,0.052922827,0.05336341,0.061470137,0.063003366,0.062897626,0.070123187,0.07932256,0.07868812,0.068801438,0.057029061,0.039775831,0.028373544,0.02113036,0.021535696,0.505930247,0.494069753,0.481081367,0.476728407,0.011860494,0.003753767,0.00377139,0.003154574,0.002802108,0.004229597,0.000334843,0.000334843,0.006080045,0.005868565,0.956292999,0.015589534,0.006914997,0.000668626,0.011929689,0.532641316,1
55023,7686,9.94,41.807,32.544,15.709,9.2,16328,0,0,618,248,0,0,0,189,5,0,0,14,19,20,9,1,0,46698,23466,20.4,14.2,5.602401942,8.109756098,16644,8802,599.21,28.55,570.66,29.2,15.4,16391,0.049783418,0.058812763,0.058812763,0.058019645,0.054420109,0.048136172,0.055518272,0.052528827,0.050088463,0.060215972,0.079921908,0.078518699,0.079006772,0.067903118,0.054786163,0.039411872,0.0228174,0.028369227,0.516014886,0.483985114,0.489048868,0.472271368,0.017692636,0.002989445,0.001830273,0.001159173,0.002196327,0.002867427,0.000244036,0.000122018,0.005002745,0.004575682,0.946707522,0.0203677,0.002944004,0.00036049,0.009432829,0.470725135,1
55025,298848,4.746,18.356,27.872,49.026,5.3,522074,0,2,435,226,0,1,5,164,5,5,11,26,7,19,3,1,0,70815,35687,10,10.9,6.290350498,4.720587962,488073,216022,1238.25,41.01,1197.24,407.7,180.4,523643,0.059456538,0.058602903,0.058602903,0.065922776,0.105657862,0.076576981,0.077961512,0.068460764,0.060199411,0.061394882,0.064624181,0.062408931,0.057279482,0.045053596,0.028464049,0.01852789,0.013952254,0.01733051,0.496471833,0.503528167,0.424663368,0.432892257,0.027621872,0.025998629,0.00246924,0.002245805,0.028830711,0.029460911,0.000288364,0.000257809,0.012598278,0.012672756,0.920052943,0.05752828,0.00505867,0.000585978,0.027112747,0.572424599,1
55027,43935,10.956,40.713,32.076,16.255,7.8,87865,0,0,302,357,0,0,0,275,2,0,1,2,29,33,4,0,0,56949,25617,12.6,9.8,3.483582018,4.123431303,88759,37005,907.05,31.43,875.62,101.4,42.3,88502,0.048959346,0.056518497,0.056518497,0.059625771,0.058687939,0.059614472,0.065636935,0.062868636,0.062224582,0.071117037,0.081580077,0.080427561,0.064066349,0.050767214,0.037355088,0.029784638,0.023163318,0.025716933,0.527298818,0.472701182,0.487672595,0.458645002,0.027558699,0.003627037,0.003480147,0.002112947,0.003039479,0.003559242,0.000508463,0.000169488,0.005039434,0.004587467,0.943577553,0.031095438,0.005576899,0.000675988,0.009599027,0.500028453,0
55029,17447,6.366,32.509,29.8,31.325,12,27307,0,0,671,351,0,0,0,275,4,0,9,9,3,52,6,1,0,56298,32767,14,8.3,3.12133646,3.536130024,27785,23966,2370.25,1888.27,481.98,57.6,49.7,27554,0.037780359,0.047724468,0.047724468,0.047760761,0.045038833,0.038397329,0.04500254,0.048268854,0.050518981,0.056071714,0.075669594,0.089206649,0.094360165,0.092545547,0.069245845,0.047651884,0.031211439,0.0352036,0.491616462,0.508383538,0.475829281,0.494374682,0.004064746,0.00275822,0.003629237,0.003193729,0.001778326,0.002649343,0.000217754,0.000108877,0.006097118,0.005298686,0.962137844,0.006766241,0.006766241,0.000323916,0.011301062,0.638920423,1
55031,22553,6.428,32.882,37.913,22.778,7.5,43475,0,0,502,255,0,0,0,130,0,0,7,0,4,57,10,1,0,50340,26036,16.8,13.6,6.063391069,5.857223159,44159,22825,1479.68,175.54,1304.14,33.9,17.5,43601,0.051099745,0.059241761,0.059241761,0.061489415,0.064952639,0.064195775,0.063507718,0.058897732,0.05779684,0.062475631,0.077429417,0.079906424,0.072544208,0.060159171,0.039907342,0.027889269,0.019999541,0.021467398,0.499919727,0.500080273,0.462535263,0.467145249,0.00768331,0.004311828,0.010550217,0.009609871,0.004288892,0.005550331,0.000160547,0.000137612,0.014701498,0.013325382,0.917932924,0.011843565,0.019905342,0.000294391,0.027672728,0.518757907,1
55033,21513,7.134,34.655,31.584,26.627,7.3,44219,0,2,201,385,0,0,0,311,7,0,2,10,18,20,2,2,0,52181,25120,13.3,12.5,6.808301609,8.368744098,43857,17964,863.87,13.76,850.11,51.6,21.1,44497,0.050834888,0.055711621,0.055711621,0.093287188,0.129918871,0.057621862,0.056677978,0.054543003,0.052273187,0.055644201,0.062813223,0.063847001,0.057779176,0.051778772,0.035305751,0.023664517,0.018450682,0.022675686,0.5041014,0.4958986,0.476593928,0.468975437,0.004719419,0.002629391,0.002584444,0.002337236,0.014203205,0.015349349,8.99E-05,0.000247208,0.005910511,0.006359979,0.959367946,0.00745605,0.004993502,0.000342021,0.012449552,0.486510324,1
55035,53836,6.869,26.148,36.232,30.751,6.4,102032,0,0,328,383,0,0,1,328,7,4,7,17,6,29,9,2,0,52209,26795,14,13.1,6.105211366,4.326171875,98736,42151,645.25,7.26,637.98,154.8,66.1,102105,0.058949121,0.057215611,0.057215611,0.076068753,0.125243622,0.070760492,0.067273885,0.056774889,0.051750649,0.054179521,0.061916654,0.062641399,0.057558396,0.049223838,0.032975858,0.022682533,0.017746437,0.021546447,0.494569316,0.505430684,0.455687772,0.46879193,0.006630429,0.004338671,0.003555164,0.002595368,0.019636649,0.020263454,0.000342784,0.000235052,0.008716517,0.009206209,0.956024145,0.01134338,0.006360395,0.000597553,0.018534273,0.527638388,1
55037,2595,7.159,38.267,37.074,17.5,10,4346,0,0,424,205,0,0,0,72,0,0,108,0,0,0,24,0,0,47704,28358,20.3,12.3,3.356770243,4.871060172,4423,4780,497.52,9.33,488.2,9.1,9.8,4464,0.034946237,0.042786738,0.042786738,0.042562724,0.041218638,0.036514337,0.04547491,0.044578853,0.040098566,0.070564516,0.094758065,0.103494624,0.096326165,0.081541219,0.068100358,0.053091398,0.031362007,0.027553763,0.512544803,0.487455197,0.494399642,0.47311828,0.003136201,0.001344086,0.004032258,0.004480287,0.001120072,0.003136201,0.000224014,0,0.009632616,0.005376344,0.976486548,0.004521818,0.008591454,0.000226091,0.01514809,0.597100782,0
55039,52685,8.427,37.901,31.747,21.924,7.3,101916,0,0,586,280,2,0,0,207,2,0,13,4,2,38,6,0,0,58920,28036,11.3,7.7,3.444152844,4.464488057,101633,43910,765.84,46.29,719.55,141.2,61,101973,0.056201151,0.061879125,0.061879125,0.064448432,0.062085062,0.055259726,0.062232159,0.060947506,0.058044777,0.066645092,0.076471223,0.076618321,0.067802261,0.0543183,0.039441813,0.027291538,0.02252557,0.026252047,0.491355555,0.508644445,0.466947133,0.481862846,0.007472566,0.009345611,0.002745825,0.002775244,0.007090112,0.007815794,0.00022555,0.000235356,0.006874369,0.006609593,0.9519841,0.01687444,0.005539539,0.000462448,0.01352907,0.516945328,0
55041,4593,13.529,40.018,32.369,14.083,11.6,8999,0,0,641,150,0,0,0,110,0,0,0,0,13,8,16,0,0,42072,22559,22.8,15.9,7.417427573,9.394107838,9304,8970,1046.33,32.26,1014.07,9.2,8.8,9057,0.058959921,0.053770564,0.053770564,0.063818041,0.062603511,0.052224798,0.044716794,0.047366678,0.050347797,0.061057745,0.069559457,0.080711052,0.080821464,0.069669869,0.054874683,0.039527437,0.032240256,0.026278017,0.508225682,0.491774318,0.412829855,0.399801259,0.007508005,0.003091531,0.071326046,0.07154687,0.000220824,0.003422767,0.000883295,0.000441647,0.015457657,0.013470244,0.79105761,0.010318143,0.139079966,0.001289768,0.028159931,0.510390043,1
55043,23829,8.62,38.608,31.436,21.337,6.8,52057,2,0,800,245,0,0,0,177,4,0,2,7,16,26,6,1,0,47512,23103,17,16.7,6.935642425,6.996521067,51208,21581,1183.34,36.49,1146.85,44.7,18.8,52250,0.052937799,0.057779904,0.057779904,0.097110048,0.121894737,0.054909091,0.05184689,0.049722488,0.047406699,0.051502392,0.062373206,0.068191388,0.060842105,0.048248804,0.036516746,0.030679426,0.023827751,0.025818182,0.522411483,0.477588517,0.501779904,0.464650718,0.010143541,0.003368421,0.001473684,0.000995215,0.004363636,0.00461244,9.57E-05,3.83E-05,0.004555024,0.003923445,0.986095923,0.013786908,0.002519138,0.000136697,0.008650992,0.457748238,1
55045,19044,7.788,37.877,31.647,22.688,6.9,36922,0,0,356,240,0,0,0,198,2,0,0,3,0,30,4,1,0,60846,28867,10.6,8.2,2.993063521,3.243821293,36842,15856,584.46,0.51,583.96,63.1,27.2,37186,0.053649223,0.066557307,0.066557307,0.059726779,0.053245845,0.049131394,0.056284623,0.058920024,0.062577314,0.067740548,0.079976335,0.080164578,0.070026354,0.056714893,0.040041951,0.029177648,0.022400904,0.025547249,0.496988114,0.503011886,0.484053138,0.488839886,0.004168235,0.002608509,0.001640402,0.001586619,0.002474049,0.004222019,0.000242027,0.000134459,0.004410262,0.005620395,0.981977091,0.00684002,0.003257152,0.000380001,0.010124315,0.515790044,1
55047,9569,11.402,42.054,28.849,17.694,8.2,18703,0,0,555,418,0,0,0,298,0,0,26,0,2,49,8,0,0,50386,26115,19,11.6,4.116730263,6.158987825,19051,10616,380.3,30.86,349.44,54.5,30.4,18856,0.055844294,0.059132372,0.059132372,0.064117522,0.045767925,0.04523759,0.050169707,0.050540942,0.052821383,0.060405176,0.077641069,0.080027577,0.077428935,0.066981332,0.051495545,0.037759864,0.027418328,0.029115401,0.504030547,0.495969453,0.488756894,0.482180738,0.003712346,0.00286381,0.002969877,0.002810776,0.003712346,0.003606279,0.000212134,5.30E-05,0.00466695,0.004454815,0.960999423,0.006508845,0.005721484,0.000262453,0.009028397,0.51162915,0
55049,12401,6.567,36.117,34.279,23.038,7.4,23572,0,1,559,211,0,0,0,186,0,0,3,1,0,15,0,0,0,58372,29610,12,8.8,3.574631646,5.081300813,23687,10719,767.93,5.36,762.58,31.1,14.1,23813,0.056733717,0.066560282,0.066560282,0.059631294,0.049888716,0.047201109,0.057237643,0.058371478,0.059463318,0.065804393,0.082223995,0.081888044,0.071683534,0.060723134,0.040608071,0.027631966,0.022424726,0.022844665,0.501238819,0.498761181,0.489438542,0.486582959,0.002897577,0.002519632,0.000881871,0.000713896,0.002897577,0.003611473,0.000167975,0.000251963,0.004955277,0.005081258,0.981213324,0.005446025,0.001604255,0.000422172,0.010089923,0.526090277,1
55051,3571,6.567,34.738,39.037,19.658,10.7,5719,0,0,734,96,0,0,0,64,0,0,0,0,0,31,0,0,0,41597,25536,20.2,14.4,6.431207169,7.411907655,5916,5999,919.16,160.99,758.17,7.8,7.9,5794,0.03917846,0.046082154,0.046082154,0.041767346,0.036244391,0.033482913,0.041939938,0.044356231,0.049706593,0.061615464,0.080600621,0.093372454,0.09527097,0.088022092,0.069036935,0.047808077,0.041076976,0.044701415,0.500345185,0.499654815,0.488263721,0.482395582,0.001208146,0.001725923,0.003969624,0.005868139,0.001208146,0.001898516,0,0,0.005695547,0.007766655,0.950642326,0.002873563,0.009634888,0,0.013184584,0.624409862,0
55053,9197,11.793,42.272,32.064,13.871,8,20520,0,0,140,380,0,0,0,320,0,0,4,0,8,29,12,0,0,51024,24074,16.2,11.1,4.849992228,8.88939154,20449,9727,1000.28,12.56,987.72,20.7,9.8,20554,0.062031721,0.06032889,0.06032889,0.058285492,0.055415004,0.062080374,0.057798969,0.059307191,0.057896273,0.066702345,0.076432811,0.075848983,0.066167169,0.058966625,0.046025105,0.031624015,0.021893549,0.02150433,0.537121728,0.462878272,0.468230028,0.415296293,0.02004476,0.002773183,0.036683857,0.034153936,0.001751484,0.002627226,0.000778437,0.000194609,0.009633161,0.007833025,0.888062986,0.022935107,0.071201526,0.000978043,0.017555871,0.448196881,1
55055,43625,8.873,35.689,31.967,23.471,7.6,84525,0,0,445,405,0,0,0,350,4,0,5,4,0,46,1,1,0,60744,27272,11,9.3,4.004980031,5.126958401,83686,35147,582.74,26.26,556.47,150.4,63.2,84559,0.053382845,0.060596743,0.060596743,0.077649925,0.062500739,0.054151539,0.062902825,0.060963351,0.063919867,0.067952554,0.076751144,0.074516018,0.06574108,0.052862498,0.037323053,0.027483769,0.017396138,0.019264655,0.499911305,0.500088695,0.481817429,0.481616386,0.00540451,0.004789555,0.00267269,0.002235126,0.003855296,0.005037903,0.000141913,0.000212869,0.006019466,0.006196857,0.973484215,0.010300409,0.004959013,0.000358483,0.012343761,0.516119491,0
55057,11637,13.948,41.762,31.368,12.922,9.2,26301,0,0,396,267,0,0,0,234,0,0,4,0,0,21,7,0,0,47938,23519,20.9,14.4,5.54365833,7.441948991,26664,14669,804.03,37.1,766.93,34.8,19.1,26224,0.054148871,0.054987797,0.054987797,0.054377669,0.051098231,0.053309945,0.057580842,0.056932581,0.061928005,0.069630872,0.083740085,0.08164277,0.071804454,0.063186394,0.048123856,0.034014643,0.023299268,0.023337401,0.53081147,0.46918853,0.491076876,0.450236425,0.021583282,0.002898109,0.009228188,0.006558877,0.002021049,0.004080232,0.000190665,0.000419463,0.006711409,0.004995424,0.925780078,0.024077408,0.015526553,0.00060006,0.011513651,0.44245466,1
55059,79780,10.003,32.323,33.028,24.646,9,167882,0,0,422,155,1,0,2,87,4,1,15,9,3,19,20,0,0,59622,27335,19,13,6.448625642,9.518922707,166426,69288,754.02,482.02,271.99,611.9,254.7,168437,0.058918171,0.065632848,0.065632848,0.074383894,0.068648812,0.06320464,0.063198703,0.063252136,0.064647316,0.070334903,0.080113039,0.072151606,0.057819838,0.042965619,0.029744059,0.021705445,0.015542903,0.017757381,0.494303508,0.505696492,0.433901102,0.440687022,0.036393429,0.038049835,0.00350873,0.003977748,0.007688335,0.009030082,0.000498703,0.000569946,0.012313209,0.013381858,0.885156166,0.075342795,0.007576941,0.001081562,0.026005552,0.475214734,1
55061,10897,7.939,42.375,32.785,16.9,7.4,20336,0,0,1031,190,0,0,0,169,0,0,4,0,7,6,3,0,0,61074,27539,9.2,7.6,3.55961491,4.689252861,20574,9304,1084.3,741.78,342.52,60.1,27.2,20366,0.051065501,0.057104979,0.057104979,0.063586369,0.051654719,0.043454778,0.054797211,0.057988805,0.060100167,0.067268978,0.080133556,0.080428165,0.071246195,0.059707355,0.044780517,0.033438083,0.024452519,0.030197388,0.50613768,0.49386232,0.493715015,0.480654031,0.003486202,0.001620348,0.002749681,0.002946087,0.001571246,0.002700579,0.00034371,0.000147304,0.004271826,0.00579397,0.964518324,0.005054924,0.005638184,0.00048605,0.009964032,0.535847758,0
55063,62343,5.475,26.396,35.659,32.47,6,117669,0,0,492,348,0,0,0,269,6,2,3,13,10,23,2,1,0,55151,28240,11.9,13.3,7.097227659,3.812529319,114638,48402,479.93,28.24,451.69,253.8,107.2,118212,0.053370216,0.057523771,0.057523771,0.080203363,0.119099584,0.063411498,0.06324231,0.056356377,0.051898284,0.057329205,0.063039285,0.066338443,0.059917775,0.049732684,0.033566812,0.025555781,0.019947213,0.023347883,0.489704937,0.510295063,0.447069671,0.47034988,0.008848509,0.006141508,0.002284032,0.002123304,0.022933374,0.023170237,0.000228403,0.00013535,0.008340947,0.008374784,0.946021389,0.015457353,0.004544741,0.000375094,0.017236867,0.529816689,1
55065,7847,10.123,40.503,31.711,17.663,6.4,16800,3,0,702,342,0,0,0,273,0,0,5,0,0,44,0,0,0,56074,25877,18,11.7,4.272989889,7.408312958,16836,7230,634.57,0.98,633.59,26.6,11.4,16829,0.063937251,0.069285163,0.069285163,0.064531464,0.058886446,0.048071781,0.059599501,0.054370432,0.051042843,0.061203874,0.075346129,0.081050567,0.069404005,0.051577634,0.037138273,0.03268168,0.026026502,0.023174282,0.506922574,0.493077426,0.495394854,0.482203339,0.002733377,0.00190148,0.003802959,0.002495692,0.002020322,0.002911641,0,0,0.002971062,0.003565274,0.977191732,0.004632929,0.006296032,0,0.006533618,0.467083333,1
